B.301	0	15415864	3
B.301	0	26926829	3
B.301	0	26824539	3
B.301	0	6054868	3
B.301	0	27451870	3
B.301	0	21096569	3
B.301	0	6054891	3
B.301	0	8315301	3
B.301	0	23341879	3
B.301	0	10223913	3
B.301	0	14086397	3
B.301	0	24558175	3
B.301	0	14116304	3
B.301	0	17623579	3
B.301	0	4440055	3
B.301	0	17764193	3
B.301	0	18429096	2
B.301	0	26794953	3
B.301	0	17181754	3
B.301	0	11230876	3
B.301	0	13549681	3
B.301	0	13549688	3
B.301	0	13549682	3
B.301	0	13549684	3
B.301	0	14655763	3
B.301	0	13610561	3
B.301	0	4332149	3
B.301	0	3424045	3
B.301	0	21815028	3
B.301	0	13610564	3
B.301	0	25441295	2
B.301	0	3519312	3
B.301	0	21558243	3
B.301	0	26141913	1
B.301	0	3519311	1
B.301	0	8714207	3
B.301	0	8714210	3
B.301	0	5734380	3
B.301	0	12165777	3
B.301	0	25501336	3
B.301	0	26013984	2
B.301	0	17030817	2
B.301	0	17477155	3
B.301	0	25496836	1
B.301	0	18627523	3
B.301	0	17159855	1
B.301	0	9690883	3
B.301	0	27512337	1
B.301	0	20007890	3
B.301	0	20007894	3
B.301	0	22341187	1
B.301	0	22342991	1
B.301	0	7110390	3
B.301	0	4798348	3
B.301	0	1468481	3
B.301	0	990998	3
B.301	0	5066976	3
B.301	0	22516140	1
B.301	0	2784148	1
B.301	0	23294671	1
B.301	0	22342992	1
B.301	0	20704584	1
B.301	0	13285720	1
B.301	0	6976847	1
B.301	0	10732046	1
B.301	0	6054875	1
B.301	0	11409405	1
B.301	0	10732066	1
B.301	0	12165780	1
B.301	0	7942475	1
B.301	0	22374159	1
B.301	0	22374161	1
B.301	0	22374168	1
B.301	0	11409406	1
B.301	0	10732056	1
B.301	0	13947841	0
B.301	0	24780087	1
B.301	0	2787629	1
B.301	0	10786316	1
B.301	0	22374162	1
B.301	0	16537642	0
B.301	0	10732000	1
B.301	0	6054869	2
B.301	0	6054892	2
B.301	0	6397964	1
B.301	0	14806441	1
B.301	0	11398311	1
B.301	0	24295582	1
B.301	0	27045161	1
B.301	0	1300864	3
B.301	0	3303535	1
B.301	0	9761144	1
B.301	0	4184405	3
B.301	0	27835629	3
B.301	0	21138824	3
B.301	0	2550140	1
B.301	0	720712	1
B.301	0	9532995	0
